Kosten nach Verbesserung: 3.111275572297222E7
Variable Kosten: 12755.722972222138
Anzahl Umlaeufe: 74
Ersparnis: 2.1499600264427774E7
Anzahl Ladestationen: 6
Gesamtverbrauch in kWh: 20324.520499999846
Zeitdauer: 536.3613888888889
Anzahl Servicefahrten: 867

*;;;;;;;;;;
* Ergebnis;;;;;;;;;;
*;;;;;;;;;;
Ergebnis: Iteration; Kosten; Fahrzeuge; Ladestationen
819;3.536310753598333E7;79;15
820;3.536310753598333E7;79;15
821;3.536310753598333E7;79;15
822;3.536310753598333E7;79;15
823;3.536310753598333E7;79;15
824;3.536310753598333E7;79;15
825;3.536310753598333E7;79;15
826;3.536310753598333E7;79;15
827;3.536310713532778E7;79;15
828;3.536310346366111E7;79;15
829;3.536310148787222E7;79;15
830;3.496310322596111E7;78;15
831;3.496310322596111E7;78;15
832;3.4963102956033334E7;78;15
833;3.496310265798333E7;78;15
834;3.496309897195555E7;78;15
835;3.496309659458889E7;78;15
836;3.496309659458889E7;78;15
837;3.496309659458889E7;78;15
838;3.496309659458889E7;78;15
839;3.496309447331111E7;78;15
840;3.496309447331111E7;78;15
841;3.496309447331111E7;78;15
842;3.496309447331111E7;78;15
843;3.496309447331111E7;78;15
844;3.496309447331111E7;78;15
845;3.496309447331111E7;78;15
846;3.496309447331111E7;78;15
847;3.496309447331111E7;78;15
848;3.496309447331111E7;78;15
849;3.496309447331111E7;78;15
850;3.496309447331111E7;78;15
851;3.496309210124444E7;78;15
852;3.4963090747544445E7;78;15
853;3.496308858533889E7;78;15
854;3.496308858533889E7;78;15
855;3.496308426157778E7;78;15
856;3.496308307458889E7;78;15
857;3.496307749778333E7;78;15
858;3.496307749778333E7;78;15
859;3.4963076282416664E7;78;15
860;3.496307360741667E7;78;15
861;3.4963072881016664E7;78;15
862;3.4963072881016664E7;78;15
863;3.4963072881016664E7;78;15
864;3.496306431567778E7;78;15
865;3.496305294422778E7;78;15
866;3.49630486301E7;78;15
867;3.49630434103E7;78;15
868;3.49630434103E7;78;15
869;3.49630434103E7;78;15
870;3.49630434103E7;78;15
871;3.49630434103E7;78;15
872;3.49630434103E7;78;15
873;3.49630434103E7;78;15
874;3.49630434103E7;78;15
875;3.49630434103E7;78;15
876;3.49630434103E7;78;15
877;3.49630434103E7;78;15
878;3.49630434103E7;78;15
879;3.49630434103E7;78;15
880;3.49630434103E7;78;15
881;3.49630434103E7;78;15
882;3.49630434103E7;78;15
883;3.49630434103E7;78;15
884;3.49630434103E7;78;15
885;3.49630434103E7;78;15
886;3.49630434103E7;78;15
887;3.49630434103E7;78;15
888;3.49630434103E7;78;15
889;3.49630434103E7;78;15
890;3.49630434103E7;78;15
891;3.49630434103E7;78;15
892;3.49630434103E7;78;15
893;3.49630434103E7;78;15
894;3.49630434103E7;78;15
895;3.49630434103E7;78;15
896;3.49630434103E7;78;15
897;3.49630434103E7;78;15
898;3.49630434103E7;78;15
899;3.49630434103E7;78;15
900;3.49630434103E7;78;15
901;3.49630434103E7;78;15
902;3.49630434103E7;78;15
903;3.49630434103E7;78;15
904;3.49630434103E7;78;15
905;3.49630434103E7;78;15
906;3.49630434103E7;78;15
907;3.49630434103E7;78;15
908;3.49630434103E7;78;15
909;3.49630434103E7;78;15
910;3.49630434103E7;78;15
911;3.49630434103E7;78;15
912;3.49630434103E7;78;15
913;3.49630434103E7;78;15
914;3.49630434103E7;78;15
915;3.49630434103E7;78;15
916;3.49630434103E7;78;15
917;3.49630434103E7;78;15
918;3.49630434103E7;78;15
919;3.49630434103E7;78;15
920;3.49630434103E7;78;15
921;3.49630434103E7;78;15
922;3.49630434103E7;78;15
923;3.49630434103E7;78;15
924;3.49630434103E7;78;15
925;3.49630434103E7;78;15
926;3.49630434103E7;78;15
927;3.49630434103E7;78;15
928;3.49630434103E7;78;15
929;3.49630434103E7;78;15
930;3.49630434103E7;78;15
931;3.49630434103E7;78;15
932;3.49630434103E7;78;15
933;3.49630434103E7;78;15
934;3.49630434103E7;78;15
935;3.49630434103E7;78;15
936;3.49630434103E7;78;15
937;3.49630434103E7;78;15
938;3.49630434103E7;78;15
939;3.49630434103E7;78;15
940;3.49630434103E7;78;15
941;3.49630434103E7;78;15
942;3.49630434103E7;78;15
943;3.49630434103E7;78;15
944;3.49630434103E7;78;15
945;3.49630434103E7;78;15
946;3.49630434103E7;78;15
947;3.49630434103E7;78;15
948;3.49630434103E7;78;15
949;3.49630434103E7;78;15
950;3.49630434103E7;78;15
951;3.49630434103E7;78;15
952;3.49630434103E7;78;15
953;3.49630434103E7;78;15
954;3.49630434103E7;78;15
955;3.49630434103E7;78;15
956;3.49630434103E7;78;15
957;3.49630434103E7;78;15
958;3.49630434103E7;78;15
959;3.49630434103E7;78;15
960;3.49630434103E7;78;15
961;3.49630434103E7;78;15
962;3.49630434103E7;78;15
963;3.49630434103E7;78;15
964;3.49630434103E7;78;15
965;3.49630434103E7;78;15
966;3.49630434103E7;78;15
967;3.49630434103E7;78;15
968;3.49630434103E7;78;15
969;3.49630434103E7;78;15
970;3.49630434103E7;78;15
971;3.49630434103E7;78;15
972;3.49630434103E7;78;15
973;3.49630434103E7;78;15
974;3.49630434103E7;78;15
975;3.49630434103E7;78;15
976;3.49630434103E7;78;15
977;3.49630434103E7;78;15
978;3.49630434103E7;78;15
979;3.49630434103E7;78;15
980;3.49630434103E7;78;15
981;3.49630434103E7;78;15
982;3.49630434103E7;78;15
983;3.49630434103E7;78;15
984;3.49630434103E7;78;15
985;3.49630434103E7;78;15
986;3.49630434103E7;78;15
987;3.49630434103E7;78;15
988;3.49630434103E7;78;15
989;3.49630434103E7;78;15
990;3.49630434103E7;78;15
991;3.49630434103E7;78;15
992;3.49630434103E7;78;15
993;3.49630434103E7;78;15
994;3.49630434103E7;78;15
995;3.49630434103E7;78;15
996;3.49630434103E7;78;15
997;3.49630434103E7;78;15
998;3.49630434103E7;78;15
999;3.49630434103E7;78;15
1000;3.49630434103E7;78;15
1001;3.49630434103E7;78;15
1002;3.4713080459916666E7;78;14
1003;3.471307548866667E7;78;14
1004;3.471307548866667E7;78;14
1005;3.471307548866667E7;78;14
1006;3.471307548866667E7;78;14
1007;3.471307548866667E7;78;14
1008;3.471307548866667E7;78;14
1009;3.471307548866667E7;78;14
1010;3.471307548866667E7;78;14
1011;3.471307548866667E7;78;14
1012;3.4713074935605556E7;78;14
1013;3.4713069489366665E7;78;14
1014;3.4713069489366665E7;78;14
1015;3.4713068829394445E7;78;14
1016;3.471306733912778E7;78;14
1017;3.471306733912778E7;78;14
1018;3.471306733912778E7;78;14
1019;3.471306733912778E7;78;14
1020;3.471306733912778E7;78;14
1021;3.471306733912778E7;78;14
1022;3.471306733912778E7;78;14
1023;3.471306733912778E7;78;14
1024;3.471306733912778E7;78;14
1025;3.471306733912778E7;78;14
1026;3.471306612921111E7;78;14
1027;3.471306418681111E7;78;14
1028;3.471306418681111E7;78;14
1029;3.471306418681111E7;78;14
1030;3.471306418681111E7;78;14
1031;3.471306418681111E7;78;14
1032;3.471306418681111E7;78;14
1033;3.471306418681111E7;78;14
1034;3.471306418681111E7;78;14
1035;3.471306418681111E7;78;14
1036;3.471306418681111E7;78;14
1037;3.471306418681111E7;78;14
1038;3.471306418681111E7;78;14
1039;3.471306418681111E7;78;14
1040;3.471306418681111E7;78;14
1041;3.471306418681111E7;78;14
1042;3.471306418681111E7;78;14
1043;3.471306418681111E7;78;14
1044;3.471306418681111E7;78;14
1045;3.471306418681111E7;78;14
1046;3.471306418681111E7;78;14
1047;3.471306418681111E7;78;14
1048;3.471306418681111E7;78;14
1049;3.471306418681111E7;78;14
1050;3.471306418681111E7;78;14
1051;3.471306418681111E7;78;14
1052;3.471306418681111E7;78;14
1053;3.471306418681111E7;78;14
1054;3.471306418681111E7;78;14
1055;3.471306418681111E7;78;14
1056;3.471306418681111E7;78;14
1057;3.471306418681111E7;78;14
1058;3.471306418681111E7;78;14
1059;3.471306418681111E7;78;14
1060;3.471306418681111E7;78;14
1061;3.471306418681111E7;78;14
1062;3.471306418681111E7;78;14
1063;3.471306418681111E7;78;14
1064;3.471306418681111E7;78;14
1065;3.471306418681111E7;78;14
1066;3.471306418681111E7;78;14
1067;3.471306418681111E7;78;14
1068;3.471306418681111E7;78;14
1069;3.471306418681111E7;78;14
1070;3.471306418681111E7;78;14
1071;3.471306418681111E7;78;14
1072;3.471306418681111E7;78;14
1073;3.471306418681111E7;78;14
1074;3.471306418681111E7;78;14
1075;3.471306418681111E7;78;14
1076;3.471306418681111E7;78;14
1077;3.471306418681111E7;78;14
1078;3.471306418681111E7;78;14
1079;3.471306418681111E7;78;14
1080;3.471306418681111E7;78;14
1081;3.471306418681111E7;78;14
1082;3.471306418681111E7;78;14
1083;3.471306418681111E7;78;14
1084;3.471306418681111E7;78;14
1085;3.471306418681111E7;78;14
1086;3.471306418681111E7;78;14
1087;3.471306418681111E7;78;14
1088;3.471306418681111E7;78;14
1089;3.471306418681111E7;78;14
1090;3.471306418681111E7;78;14
1091;3.471306418681111E7;78;14
1092;3.471306418681111E7;78;14
1093;3.471306418681111E7;78;14
1094;3.471306418681111E7;78;14
1095;3.471306418681111E7;78;14
1096;3.471306418681111E7;78;14
1097;3.471306418681111E7;78;14
1098;3.471306418681111E7;78;14
1099;3.471306418681111E7;78;14
1100;3.471306418681111E7;78;14
1101;3.471306418681111E7;78;14
1102;3.471306418681111E7;78;14
1103;3.471306418681111E7;78;14
1104;3.471306418681111E7;78;14
1105;3.471306418681111E7;78;14
1106;3.471306418681111E7;78;14
1107;3.471306418681111E7;78;14
1108;3.471306418681111E7;78;14
1109;3.471306418681111E7;78;14
1110;3.471306418681111E7;78;14
1111;3.471306418681111E7;78;14
1112;3.471306418681111E7;78;14
1113;3.471306418681111E7;78;14
1114;3.471306418681111E7;78;14
1115;3.471306418681111E7;78;14
1116;3.471306418681111E7;78;14
1117;3.471306418681111E7;78;14
1118;3.471306418681111E7;78;14
1119;3.471306418681111E7;78;14
1120;3.471306418681111E7;78;14
1121;3.471306418681111E7;78;14
1122;3.471306418681111E7;78;14
1123;3.471306418681111E7;78;14
1124;3.471306418681111E7;78;14
1125;3.471306418681111E7;78;14
1126;3.471306418681111E7;78;14
1127;3.471306418681111E7;78;14
1128;3.471306418681111E7;78;14
1129;3.471306418681111E7;78;14
1130;3.471306418681111E7;78;14
1131;3.471306418681111E7;78;14
1132;3.471306418681111E7;78;14
1133;3.471306418681111E7;78;14
1134;3.471306418681111E7;78;14
1135;3.471306418681111E7;78;14
1136;3.471306418681111E7;78;14
1137;3.471306418681111E7;78;14
1138;3.471306418681111E7;78;14
1139;3.471306418681111E7;78;14
1140;3.471306418681111E7;78;14
1141;3.471306418681111E7;78;14
1142;3.471306418681111E7;78;14
1143;3.471306418681111E7;78;14
1144;3.471306418681111E7;78;14
1145;3.471306418681111E7;78;14
1146;3.471306418681111E7;78;14
1147;3.471306418681111E7;78;14
1148;3.471306418681111E7;78;14
1149;3.471306418681111E7;78;14
1150;3.471306418681111E7;78;14
1151;3.471306418681111E7;78;14
1152;3.471306418681111E7;78;14
1153;3.471306418681111E7;78;14
1154;3.471306418681111E7;78;14
1155;3.471306418681111E7;78;14
1156;3.471306418681111E7;78;14
1157;3.471306418681111E7;78;14
1158;3.471306418681111E7;78;14
1159;3.471306418681111E7;78;14
1160;3.471306418681111E7;78;14
1161;3.471306418681111E7;78;14
1162;3.471306418681111E7;78;14
1163;3.471306418681111E7;78;14
1164;3.471306418681111E7;78;14
1165;3.471306418681111E7;78;14
1166;3.471306418681111E7;78;14
1167;3.471306418681111E7;78;14
1168;3.471306418681111E7;78;14
1169;3.471306418681111E7;78;14
1170;3.471306418681111E7;78;14
1171;3.471306418681111E7;78;14
1172;3.471306418681111E7;78;14
1173;3.471306418681111E7;78;14
1174;3.471306418681111E7;78;14
1175;3.471306418681111E7;78;14
1176;3.471306418681111E7;78;14
1177;3.471306418681111E7;78;14
1178;3.471306418681111E7;78;14
1179;3.471306418681111E7;78;14
1180;3.471306418681111E7;78;14
1181;3.471306418681111E7;78;14
1182;3.471306418681111E7;78;14
1183;3.471306418681111E7;78;14
1184;3.471306418681111E7;78;14
1185;3.471306418681111E7;78;14
1186;3.471306418681111E7;78;14
1187;3.471306418681111E7;78;14
1188;3.471306418681111E7;78;14
1189;3.471306418681111E7;78;14
1190;3.471306418681111E7;78;14
1191;3.471306418681111E7;78;14
1192;3.471306418681111E7;78;14
1193;3.471306418681111E7;78;14
1194;3.471306418681111E7;78;14
1195;3.471306418681111E7;78;14
1196;3.471306418681111E7;78;14
1197;3.471306418681111E7;78;14
1198;3.471306418681111E7;78;14
1199;3.471306418681111E7;78;14
1200;3.471306418681111E7;78;14
1201;3.471306418681111E7;78;14
1202;3.471306418681111E7;78;14
1203;3.471306418681111E7;78;14
1204;3.471306418681111E7;78;14
1205;3.471306418681111E7;78;14
1206;3.471306418681111E7;78;14
1207;3.471306418681111E7;78;14
1208;3.471306418681111E7;78;14
1209;3.471306418681111E7;78;14
1210;3.471306418681111E7;78;14
1211;3.471306418681111E7;78;14
1212;3.471306418681111E7;78;14
1213;3.471306418681111E7;78;14
1214;3.471306418681111E7;78;14
1215;3.471306418681111E7;78;14
1216;3.471306418681111E7;78;14
1217;3.471306418681111E7;78;14
1218;3.471306418681111E7;78;14
1219;3.471306418681111E7;78;14
1220;3.471306418681111E7;78;14
1221;3.471306418681111E7;78;14
1222;3.471306418681111E7;78;14
1223;3.471306418681111E7;78;14
1224;3.471306418681111E7;78;14
1225;3.471306418681111E7;78;14
1226;3.471306418681111E7;78;14
1227;3.471306418681111E7;78;14
1228;3.471306418681111E7;78;14
1229;3.471306418681111E7;78;14
1230;3.471306418681111E7;78;14
1231;3.471306418681111E7;78;14
1232;3.471306418681111E7;78;14
1233;3.471306418681111E7;78;14
1234;3.471306418681111E7;78;14
1235;3.471306418681111E7;78;14
1236;3.471306418681111E7;78;14
1237;3.471306418681111E7;78;14
1238;3.471306418681111E7;78;14
1239;3.471306418681111E7;78;14
1240;3.471306418681111E7;78;14
1241;3.471306418681111E7;78;14
1242;3.471306418681111E7;78;14
1243;3.471306418681111E7;78;14
1244;3.471306418681111E7;78;14
1245;3.471306418681111E7;78;14
1246;3.471306418681111E7;78;14
1247;3.471306418681111E7;78;14
1248;3.471306418681111E7;78;14
1249;3.471306418681111E7;78;14
1250;3.471306418681111E7;78;14
1251;3.471306418681111E7;78;14
1252;3.471306418681111E7;78;14
1253;3.471306418681111E7;78;14
1254;3.471306418681111E7;78;14
1255;3.471306418681111E7;78;14
1256;3.471306418681111E7;78;14
1257;3.471306418681111E7;78;14
1258;3.471306418681111E7;78;14
1259;3.471306418681111E7;78;14
1260;3.471306418681111E7;78;14
1261;3.471306418681111E7;78;14
1262;3.471306418681111E7;78;14
1263;3.471306418681111E7;78;14
1264;3.471306418681111E7;78;14
1265;3.471306418681111E7;78;14
1266;3.471306418681111E7;78;14
1267;3.471306418681111E7;78;14
1268;3.471306418681111E7;78;14
1269;3.471306418681111E7;78;14
1270;3.471306418681111E7;78;14
1271;3.471306418681111E7;78;14
1272;3.471306418681111E7;78;14
1273;3.471306418681111E7;78;14
1274;3.471306418681111E7;78;14
1275;3.471306418681111E7;78;14
1276;3.471306418681111E7;78;14
1277;3.471306418681111E7;78;14
1278;3.471306418681111E7;78;14
1279;3.471306418681111E7;78;14
1280;3.471306418681111E7;78;14
1281;3.471306418681111E7;78;14
1282;3.471306418681111E7;78;14
1283;3.471306418681111E7;78;14
1284;3.471306418681111E7;78;14
1285;3.471306418681111E7;78;14
1286;3.471306418681111E7;78;14
1287;3.471306418681111E7;78;14
1288;3.471306418681111E7;78;14
1289;3.471306418681111E7;78;14
1290;3.471306418681111E7;78;14
1291;3.471306418681111E7;78;14
1292;3.471306418681111E7;78;14
1293;3.471306418681111E7;78;14
1294;3.471306418681111E7;78;14
1295;3.471306418681111E7;78;14
1296;3.471306418681111E7;78;14
1297;3.471306418681111E7;78;14
1298;3.471306418681111E7;78;14
1299;3.471306418681111E7;78;14
1300;3.471306418681111E7;78;14
1301;3.471306418681111E7;78;14
1302;3.471306418681111E7;78;14
1303;3.471306418681111E7;78;14
1304;3.471306418681111E7;78;14
1305;3.471306418681111E7;78;14
1306;3.471306418681111E7;78;14
1307;3.471306418681111E7;78;14
1308;3.471306418681111E7;78;14
1309;3.471306418681111E7;78;14
1310;3.471306418681111E7;78;14
1311;3.471306418681111E7;78;14
1312;3.471306418681111E7;78;14
1313;3.471306418681111E7;78;14
1314;3.471306418681111E7;78;14
1315;3.471306418681111E7;78;14
1316;3.471306418681111E7;78;14
1317;3.471306418681111E7;78;14
1318;3.471306418681111E7;78;14
1319;3.471306418681111E7;78;14
1320;3.471306418681111E7;78;14
1321;3.471306418681111E7;78;14
1322;3.471306418681111E7;78;14
1323;3.471306418681111E7;78;14
1324;3.471306418681111E7;78;14
1325;3.471306418681111E7;78;14
1326;3.471306418681111E7;78;14
1327;3.471306418681111E7;78;14
1328;3.471306418681111E7;78;14
1329;3.471306418681111E7;78;14
1330;3.471306418681111E7;78;14
1331;3.471306418681111E7;78;14
1332;3.471306418681111E7;78;14
1333;3.471306418681111E7;78;14
1334;3.471306418681111E7;78;14
1335;3.471306418681111E7;78;14
1336;3.471306418681111E7;78;14
1337;3.471306418681111E7;78;14
1338;3.471306418681111E7;78;14
1339;3.471306418681111E7;78;14
1340;3.471306418681111E7;78;14
1341;3.471306418681111E7;78;14
1342;3.471306418681111E7;78;14
1343;3.471306418681111E7;78;14
1344;3.471306418681111E7;78;14
1345;3.471306418681111E7;78;14
1346;3.471306418681111E7;78;14
1347;3.471306418681111E7;78;14
1348;3.471306418681111E7;78;14
1349;3.471306418681111E7;78;14
1350;3.471306418681111E7;78;14
1351;3.471306418681111E7;78;14
1352;3.471306418681111E7;78;14
1353;3.471306418681111E7;78;14
1354;3.471306418681111E7;78;14
1355;3.471306418681111E7;78;14
1356;3.471306418681111E7;78;14
1357;3.471306418681111E7;78;14
1358;3.471306418681111E7;78;14
1359;3.471306418681111E7;78;14
1360;3.471306418681111E7;78;14
1361;3.471306418681111E7;78;14
1362;3.471306418681111E7;78;14
1363;3.471306418681111E7;78;14
1364;3.471306418681111E7;78;14
1365;3.471306418681111E7;78;14
1366;3.471306418681111E7;78;14
1367;3.471306418681111E7;78;14
1368;3.471306418681111E7;78;14
1369;3.471306418681111E7;78;14
1370;3.471306418681111E7;78;14
1371;3.471306418681111E7;78;14
1372;3.471306418681111E7;78;14
1373;3.471306418681111E7;78;14
1374;3.471306418681111E7;78;14
1375;3.471306418681111E7;78;14
1376;3.471306418681111E7;78;14
1377;3.471306418681111E7;78;14
1378;3.471306418681111E7;78;14
1379;3.471306418681111E7;78;14
1380;3.471306418681111E7;78;14
1381;3.471306418681111E7;78;14
1382;3.471306418681111E7;78;14
1383;3.471306418681111E7;78;14
1384;3.471306418681111E7;78;14
1385;3.471306418681111E7;78;14
1386;3.471306418681111E7;78;14
1387;3.471306418681111E7;78;14
1388;3.471306418681111E7;78;14
1389;3.471306418681111E7;78;14
1390;3.471306418681111E7;78;14
1391;3.471306418681111E7;78;14
1392;3.471306418681111E7;78;14
1393;3.471306418681111E7;78;14
1394;3.471306418681111E7;78;14
1395;3.471306418681111E7;78;14
1396;3.471306418681111E7;78;14
1397;3.471306418681111E7;78;14
1398;3.471306418681111E7;78;14
1399;3.471306418681111E7;78;14
1400;3.471306418681111E7;78;14
1401;3.471306418681111E7;78;14
1402;3.471306418681111E7;78;14
1403;3.471306418681111E7;78;14
1404;3.471306418681111E7;78;14
1405;3.471306418681111E7;78;14
1406;3.471306418681111E7;78;14
1407;3.471306418681111E7;78;14
1408;3.471306418681111E7;78;14
1409;3.471306418681111E7;78;14
1410;3.471306418681111E7;78;14
1411;3.471306418681111E7;78;14
1412;3.471306418681111E7;78;14
1413;3.471306418681111E7;78;14
1414;3.471306418681111E7;78;14
1415;3.471306418681111E7;78;14
1416;3.471306418681111E7;78;14
1417;3.471306418681111E7;78;14
1418;3.471306418681111E7;78;14
1419;3.471306418681111E7;78;14
1420;3.471306418681111E7;78;14
1421;3.446314561761667E7;78;13
1422;3.4463144323411115E7;78;13
1423;3.44631319256E7;78;13
1424;3.446312925255E7;78;13
1425;3.446312908516666E7;78;13
1426;3.44631185861E7;78;13
1427;3.446311499561667E7;78;13
1428;3.446311499561667E7;78;13
1429;3.446311499561667E7;78;13
1430;3.446311499561667E7;78;13
1431;3.446310984566667E7;78;13
1432;3.446310982541667E7;78;13
1433;3.446310537388889E7;78;13
1434;3.446310270293889E7;78;13
1435;3.446310270293889E7;78;13
1436;3.446310270293889E7;78;13
1437;3.446309698048333E7;78;13
1438;3.4463086046383336E7;78;13
1439;3.4463086046383336E7;78;13
1440;3.4463086046383336E7;78;13
1441;3.4463086046383336E7;78;13
1442;3.4463086046383336E7;78;13
1443;3.4463086046383336E7;78;13
1444;3.4463086046383336E7;78;13
1445;3.4463086046383336E7;78;13
1446;3.4463086046383336E7;78;13
1447;3.4463086046383336E7;78;13
1448;3.4463086046383336E7;78;13
1449;3.4463086046383336E7;78;13
1450;3.4463086046383336E7;78;13
1451;3.4463086046383336E7;78;13
1452;3.4463086046383336E7;78;13
1453;3.4463086046383336E7;78;13
1454;3.4463086046383336E7;78;13
1455;3.4463086046383336E7;78;13
1456;3.4463086046383336E7;78;13
1457;3.4463086046383336E7;78;13
1458;3.4463086046383336E7;78;13
1459;3.4463086046383336E7;78;13
1460;3.4463086046383336E7;78;13
1461;3.4463086046383336E7;78;13
1462;3.4463086046383336E7;78;13
1463;3.4463086046383336E7;78;13
1464;3.4463086046383336E7;78;13
1465;3.4463086046383336E7;78;13
1466;3.4463086046383336E7;78;13
1467;3.4463086046383336E7;78;13
1468;3.4463086046383336E7;78;13
1469;3.4463086046383336E7;78;13
1470;3.4463086046383336E7;78;13
1471;3.4463086046383336E7;78;13
1472;3.4463086046383336E7;78;13
1473;3.4463086046383336E7;78;13
1474;3.4463086046383336E7;78;13
1475;3.4463086046383336E7;78;13
1476;3.4463086046383336E7;78;13
1477;3.4463086046383336E7;78;13
1478;3.4463086046383336E7;78;13
1479;3.4463086046383336E7;78;13
1480;3.4463086046383336E7;78;13
1481;3.4463086046383336E7;78;13
1482;3.4463086046383336E7;78;13
1483;3.4463086046383336E7;78;13
1484;3.4463086046383336E7;78;13
1485;3.4463086046383336E7;78;13
1486;3.4463086046383336E7;78;13
1487;3.4463086046383336E7;78;13
1488;3.4463086046383336E7;78;13
1489;3.4463086046383336E7;78;13
1490;3.4463086046383336E7;78;13
1491;3.4463086046383336E7;78;13
1492;3.4463086046383336E7;78;13
1493;3.4463086046383336E7;78;13
1494;3.4463086046383336E7;78;13
1495;3.4463086046383336E7;78;13
1496;3.4463086046383336E7;78;13
1497;3.4463086046383336E7;78;13
1498;3.4463086046383336E7;78;13
1499;3.4463086046383336E7;78;13
1500;3.4463086046383336E7;78;13
1501;3.4463086046383336E7;78;13
1502;3.4463086046383336E7;78;13
1503;3.4463086046383336E7;78;13
1504;3.4463086046383336E7;78;13
1505;3.4463086046383336E7;78;13
1506;3.4463086046383336E7;78;13
1507;3.4463086046383336E7;78;13
1508;3.4463086046383336E7;78;13
1509;3.4463086046383336E7;78;13
1510;3.4463086046383336E7;78;13
1511;3.4463086046383336E7;78;13
1512;3.4463086046383336E7;78;13
1513;3.4463086046383336E7;78;13
1514;3.4463086046383336E7;78;13
1515;3.4463086046383336E7;78;13
1516;3.4463086046383336E7;78;13
1517;3.4463086046383336E7;78;13
1518;3.4463086046383336E7;78;13
1519;3.4463086046383336E7;78;13
1520;3.4463086046383336E7;78;13
1521;3.4463086046383336E7;78;13
1522;3.4463086046383336E7;78;13
1523;3.4463086046383336E7;78;13
1524;3.4463086046383336E7;78;13
1525;3.4463086046383336E7;78;13
1526;3.4463086046383336E7;78;13
1527;3.4463086046383336E7;78;13
1528;3.4463086046383336E7;78;13
1529;3.4463086046383336E7;78;13
1530;3.4463086046383336E7;78;13
1531;3.4463086046383336E7;78;13
1532;3.4463086046383336E7;78;13
1533;3.4463086046383336E7;78;13
